gap_id,task_id,task_name,raw_gap,category,event_family,initial_state_id,root_cause,root_cause_scope,root_cause_unit_id,artifact_unit_ids,global_prerequisite_ids,automatic_fixability,required_evidence,blocking_gate,cascade_class,protocol_scope_flag,validator_source,source_preflight,source_preflight_sha256
GAP-0686,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: no verified preservable milestone,structural_and_milestones,,,No structural/milestone evidence dossier; BDDL predicates are candidates only,PER_TASK,T08:structural_and_milestones,T08:structural_and_milestones,G-MEASUREMENT,AUTHOR_AND_MEASURE_NO_AUTOFILL,"Four structural decisions with evidence_refs; >=2 distinct independently verifiable milestones, >=1 preservable; task5 needs a valid second milestone or documented ineligibility",catalog_complete;structural_task_eligibility;progress_preservation,structural_checks_share_task_dossier,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:241,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0687,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unresolved alternative_valid_goals,alternative_valid_goals,,,Alternative valid goals absent and unresolved,PER_TASK,T08:alternative_valid_goals,T08:alternative_valid_goals,G-MEASUREMENT;G-SCOPE,SOURCE_GROUNDED_AUTHORING_THEN_VERIFY,Feasible task-valid family/predicate/arguments/source_ref records and verifier grounding; no invented alternatives,catalog_complete;goal_replacement_semantics,collection_unresolved_marker,DEPENDS_ON_REQUIRED_REPLACEMENT_VARIANTS,cope_benchmark/repeated_v2/task_catalog.py:211,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0688,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unresolved calibration_records,calibration_records,,,Zero authentic v2 calibration records; identity-cardinality errors are empty-set cascades,PER_TASK,T08:calibration_records,T08:calibration_records,G-POLICY;G-RUNTIME,MEASURE_OR_RECOVER_AUTHENTIC_EVIDENCE,"10 clean learned/nonprivileged outcomes per task: states0..4 x seeds101,131; horizon260; terminal outcome including failures; shared policy/checkpoint/protocol; unique raw trace hashes",catalog_complete;clean_policy_calibration;task_eligibility,collection_unresolved_marker,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:211,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0689,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unresolved event_feasibility,event_feasibility,,,Empty event_feasibility collection,PER_TASK,T08:event_feasibility,T08:event_feasibility:TARGET_OBJECT_DISPLACED;T08:event_feasibility:GOAL_RECEPTACLE_OR_GROUNDING_CHANGED;T08:event_feasibility:TEMPORARY_NO_GO_APPEARS;T08:event_feasibility:TEMPORARY_NO_GO_CLEARS;T08:event_feasibility:USER_ADDS_PERSISTENT_PREFERENCE;T08:event_feasibility:TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE;T08:event_feasibility:TOOL_OR_TARGET_AVAILABLE_AGAIN;T08:event_feasibility:USER_REPLACES_ACTIVE_GOAL;T08:event_feasibility:USER_CANCELS_ACTIVE_GOAL;T08:event_feasibility:USER_REISSUES_RETIRED_GOAL,G-MEASUREMENT;G-SCOPE,MEASURE_OR_RECOVER_AUTHENTIC_EVIDENCE,"Explicit passed true/false, evidence_refs and covered_state_ids0..4 for each applicable task/family under current code; real simulator/safety evidence",catalog_complete;event_feasibility;task_eligibility,collection_unresolved_marker,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:211,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0690,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unresolved hard_safety_constraints,hard_safety_constraints,,,Task hard requirements absent and unresolved,PER_TASK,T08:hard_safety_constraints,T08:hard_safety_constraints,G-MEASUREMENT;G-RUNTIME,SOURCE_GROUNDED_AUTHORING_THEN_VERIFY,Grounded hard requirements and verifier bindings consistent with real task geometry/interventions; no copied defaults,catalog_complete;sealed_hard_requirement_evaluation,collection_unresolved_marker,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:211,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0691,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unresolved initial_state_digests,initial_state_digests,,,Five-state initial-state hash pack absent,PER_TASK,T08:initial_state_digests,T08:initial_state_digests,G-ASSETS,CONDITIONAL_AUTOMATIC_FROM_AUTHENTIC_BYTES,"Exact states0..4 and serialization/source/version binding, yielding five SHA256 receipts; authentic source-asset availability was not audited here",catalog_complete;calibration_state_binding;manifest_identity,collection_unresolved_marker,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:211,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0692,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unresolved maintenance_invariants,maintenance_invariants,,,Maintenance semantics unresolved; empty list does not prove none apply,PER_TASK,T08:maintenance_invariants,T08:maintenance_invariants,G-MEASUREMENT,SOURCE_GROUNDED_AUTHORING_THEN_VERIFY,Identify unaffected achievements/continuous maintenance requirements or certify empty semantics where allowed; evidence must precede clearing unresolved marker,catalog_complete;unaffected_progress_preservation,collection_unresolved_marker,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:211,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0693,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unresolved planner_compiler_metadata,planner_compiler_metadata,,,Task compiler grounding metadata absent and unresolved,PER_TASK,T08:planner_compiler_metadata,T08:planner_compiler_metadata,G-RUNTIME;G-MEASUREMENT,BIND_IMPLEMENTATION_AND_VERIFY,Explicit supported predicate/operator/skill/instruction bindings; preserve accepted omissions and corruption; no canonical-truth repair,catalog_complete;pure_common_compiler;neutral_backend,collection_unresolved_marker,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:211,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0694,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unresolved replaceable_goal_families,replaceable_goal_families,,,Replaceable family map absent and unresolved,PER_TASK,T08:replaceable_goal_families,T08:replaceable_goal_families,G-MEASUREMENT;G-SCOPE,SOURCE_GROUNDED_AUTHORING_THEN_VERIFY,Explicit family IDs already present in initial goals; supported replacement/retirement/reissue semantics,catalog_complete;goal_lifecycle_semantics,collection_unresolved_marker,DEPENDS_ON_REQUIRED_REPLACEMENT_VARIANTS,cope_benchmark/repeated_v2/task_catalog.py:211,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0695,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unresolved safe_event_injection_poses,safe_event_injections,,,Empty safe-event intervention collection,PER_TASK,T08:safe_event_injections,T08:safe_event_injections:TARGET_OBJECT_DISPLACED;T08:safe_event_injections:GOAL_RECEPTACLE_OR_GROUNDING_CHANGED;T08:safe_event_injections:TEMPORARY_NO_GO_APPEARS;T08:safe_event_injections:TEMPORARY_NO_GO_CLEARS;T08:safe_event_injections:TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE;T08:safe_event_injections:TOOL_OR_TARGET_AVAILABLE_AGAIN,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_MEASURE,"Alias-bound entity, explicit safe pose or region, hashed evidence; held-object rules and unaffected progress checked",catalog_complete;physical_intervention_safety,collection_unresolved_marker,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:211,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0696,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unresolved semantic_triggers,semantic_triggers,,,Empty semantic_triggers collection,PER_TASK,T08:semantic_triggers,T08:semantic_triggers:TARGET_OBJECT_DISPLACED;T08:semantic_triggers:GOAL_RECEPTACLE_OR_GROUNDING_CHANGED;T08:semantic_triggers:TEMPORARY_NO_GO_APPEARS;T08:semantic_triggers:TEMPORARY_NO_GO_CLEARS;T08:semantic_triggers:USER_ADDS_PERSISTENT_PREFERENCE;T08:semantic_triggers:TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE;T08:semantic_triggers:TOOL_OR_TARGET_AVAILABLE_AGAIN;T08:semantic_triggers:USER_REPLACES_ACTIVE_GOAL;T08:semantic_triggers:USER_CANCELS_ACTIVE_GOAL;T08:semantic_triggers:USER_REISSUES_RETIRED_GOAL,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,collection_unresolved_marker,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:211,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0697,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unresolved soft_preference_templates,soft_preference_templates,,,Persistent preference templates absent and unresolved,PER_TASK,T08:soft_preference_templates,T08:soft_preference_templates,G-MEASUREMENT;G-RUNTIME,SOURCE_GROUNDED_AUTHORING_THEN_VERIFY,Task-valid public preference templates with persistence scope and separately sealed scoring semantics,catalog_complete;persistent_preference_event,collection_unresolved_marker,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:211,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0698,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unresolved structural_checks,structural_and_milestones,,,No structural/milestone evidence dossier; BDDL predicates are candidates only,PER_TASK,T08:structural_and_milestones,T08:structural_and_milestones,G-MEASUREMENT,AUTHOR_AND_MEASURE_NO_AUTOFILL,"Four structural decisions with evidence_refs; >=2 distinct independently verifiable milestones, >=1 preservable; task5 needs a valid second milestone or documented ineligibility",catalog_complete;structural_task_eligibility;progress_preservation,collection_unresolved_marker,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:211,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0699,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unresolved supported_event_families,supported_event_families,,,No task support declaration; validator demands all ten per task,PER_TASK,T08:supported_event_families,T08:supported_event_families,G-SCOPE;G-MEASUREMENT,REQUIRES_SCOPE_DECISION_AND_EVIDENCE,Actual task-specific supported/unsupported family map; explicit review of all-ten validator conflict; never copy global library as support evidence,catalog_complete;task_eligibility;schedule_support,collection_unresolved_marker,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:211,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0700,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unverified event feasibility GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,event_feasibility,GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,,Empty event_feasibility collection,PER_TASK,T08:event_feasibility,T08:event_feasibility:GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,G-MEASUREMENT;G-SCOPE,MEASURE_OR_RECOVER_AUTHENTIC_EVIDENCE,"Explicit passed true/false, evidence_refs and covered_state_ids0..4 for each applicable task/family under current code; real simulator/safety evidence",catalog_complete;event_feasibility;task_eligibility,primary_absent_family_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:255,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0701,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unverified event feasibility TARGET_OBJECT_DISPLACED,event_feasibility,TARGET_OBJECT_DISPLACED,,Empty event_feasibility collection,PER_TASK,T08:event_feasibility,T08:event_feasibility:TARGET_OBJECT_DISPLACED,G-MEASUREMENT;G-SCOPE,MEASURE_OR_RECOVER_AUTHENTIC_EVIDENCE,"Explicit passed true/false, evidence_refs and covered_state_ids0..4 for each applicable task/family under current code; real simulator/safety evidence",catalog_complete;event_feasibility;task_eligibility,primary_absent_family_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:255,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0702,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unverified event feasibility TEMPORARY_NO_GO_APPEARS,event_feasibility,TEMPORARY_NO_GO_APPEARS,,Empty event_feasibility collection,PER_TASK,T08:event_feasibility,T08:event_feasibility:TEMPORARY_NO_GO_APPEARS,G-MEASUREMENT;G-SCOPE,MEASURE_OR_RECOVER_AUTHENTIC_EVIDENCE,"Explicit passed true/false, evidence_refs and covered_state_ids0..4 for each applicable task/family under current code; real simulator/safety evidence",catalog_complete;event_feasibility;task_eligibility,primary_absent_family_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:255,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0703,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unverified event feasibility TEMPORARY_NO_GO_CLEARS,event_feasibility,TEMPORARY_NO_GO_CLEARS,,Empty event_feasibility collection,PER_TASK,T08:event_feasibility,T08:event_feasibility:TEMPORARY_NO_GO_CLEARS,G-MEASUREMENT;G-SCOPE,MEASURE_OR_RECOVER_AUTHENTIC_EVIDENCE,"Explicit passed true/false, evidence_refs and covered_state_ids0..4 for each applicable task/family under current code; real simulator/safety evidence",catalog_complete;event_feasibility;task_eligibility,primary_absent_family_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:255,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0704,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unverified event feasibility TOOL_OR_TARGET_AVAILABLE_AGAIN,event_feasibility,TOOL_OR_TARGET_AVAILABLE_AGAIN,,Empty event_feasibility collection,PER_TASK,T08:event_feasibility,T08:event_feasibility:TOOL_OR_TARGET_AVAILABLE_AGAIN,G-MEASUREMENT;G-SCOPE,MEASURE_OR_RECOVER_AUTHENTIC_EVIDENCE,"Explicit passed true/false, evidence_refs and covered_state_ids0..4 for each applicable task/family under current code; real simulator/safety evidence",catalog_complete;event_feasibility;task_eligibility,primary_absent_family_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:255,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0705,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unverified event feasibility TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,event_feasibility,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,,Empty event_feasibility collection,PER_TASK,T08:event_feasibility,T08:event_feasibility:TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,G-MEASUREMENT;G-SCOPE,MEASURE_OR_RECOVER_AUTHENTIC_EVIDENCE,"Explicit passed true/false, evidence_refs and covered_state_ids0..4 for each applicable task/family under current code; real simulator/safety evidence",catalog_complete;event_feasibility;task_eligibility,primary_absent_family_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:255,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0706,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unverified event feasibility USER_ADDS_PERSISTENT_PREFERENCE,event_feasibility,USER_ADDS_PERSISTENT_PREFERENCE,,Empty event_feasibility collection,PER_TASK,T08:event_feasibility,T08:event_feasibility:USER_ADDS_PERSISTENT_PREFERENCE,G-MEASUREMENT;G-SCOPE,MEASURE_OR_RECOVER_AUTHENTIC_EVIDENCE,"Explicit passed true/false, evidence_refs and covered_state_ids0..4 for each applicable task/family under current code; real simulator/safety evidence",catalog_complete;event_feasibility;task_eligibility,primary_absent_family_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:255,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0707,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unverified event feasibility USER_CANCELS_ACTIVE_GOAL,event_feasibility,USER_CANCELS_ACTIVE_GOAL,,Empty event_feasibility collection,PER_TASK,T08:event_feasibility,T08:event_feasibility:USER_CANCELS_ACTIVE_GOAL,G-MEASUREMENT;G-SCOPE,MEASURE_OR_RECOVER_AUTHENTIC_EVIDENCE,"Explicit passed true/false, evidence_refs and covered_state_ids0..4 for each applicable task/family under current code; real simulator/safety evidence",catalog_complete;event_feasibility;task_eligibility,primary_absent_family_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:255,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0708,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unverified event feasibility USER_REISSUES_RETIRED_GOAL,event_feasibility,USER_REISSUES_RETIRED_GOAL,,Empty event_feasibility collection,PER_TASK,T08:event_feasibility,T08:event_feasibility:USER_REISSUES_RETIRED_GOAL,G-MEASUREMENT;G-SCOPE,MEASURE_OR_RECOVER_AUTHENTIC_EVIDENCE,"Explicit passed true/false, evidence_refs and covered_state_ids0..4 for each applicable task/family under current code; real simulator/safety evidence",catalog_complete;event_feasibility;task_eligibility,primary_absent_family_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:255,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0709,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unverified event feasibility USER_REPLACES_ACTIVE_GOAL,event_feasibility,USER_REPLACES_ACTIVE_GOAL,,Empty event_feasibility collection,PER_TASK,T08:event_feasibility,T08:event_feasibility:USER_REPLACES_ACTIVE_GOAL,G-MEASUREMENT;G-SCOPE,MEASURE_OR_RECOVER_AUTHENTIC_EVIDENCE,"Explicit passed true/false, evidence_refs and covered_state_ids0..4 for each applicable task/family under current code; real simulator/safety evidence",catalog_complete;event_feasibility;task_eligibility,primary_absent_family_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:255,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0710,8,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,task 8: unverified structural check completed_milestone_preservable,structural_and_milestones,,,No structural/milestone evidence dossier; BDDL predicates are candidates only,PER_TASK,T08:structural_and_milestones,T08:structural_and_milestones,G-MEASUREMENT,AUTHOR_AND_MEASURE_NO_AUTOFILL,"Four structural decisions with evidence_refs; >=2 distinct independently verifiable milestones, >=1 preservable; task5 needs a valid second milestone or documented ineligibility",catalog_complete;structural_task_eligibility;progress_preservation,structural_checks_share_task_dossier,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:246,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
